index,genome,fitness
0,11100100100011101000100000001101011111000010011010,0.76
1,11100100100011101000100000001101011111000010011010,0.76
2,11100100100011101000100000001101011111000010011010,0.76
3,11100100100011101000100000001101011111000010011010,0.76
4,11100100100011101000100000101101011100001111001110,0.76
5,11100100100011101000100000111101011010000110110010,0.74
6,10111110101111001000101100101101011100001111001110,0.74
7,10111110101111001000101100001101011111000010011010,0.74
8,00000110011001101010100001010101100000101100011101,0.74
9,10111110101111001000101100001101011111000010011010,0.74
10,11100100100011101000100000111101011010000110110010,0.74
11,00110111101001010000100101010110101000111010101000,0.72
12,00000110011001101010100001100001110010010100101001,0.72
13,00111101001010111011100010001101011111000010011010,0.72
14,00111101010100111010111000101101011100001111001110,0.72
15,00111101001010111011100010001101011111000010011010,0.72
16,00111101010100111010111001010101100000101100011101,0.72
17,00111101001010111011100010001101011111000010011010,0.72
18,00111101001010111011100010101101011100001111001110,0.72
19,00111101010100111010111001010101100000101100011101,0.72
20,00111101001010111011100010101101011100001111001110,0.72
21,11100100100011101000100001101101100011001100100110,0.7
22,10101100001111001000101010100101011100101001000011,0.7
23,10111111000100001010001000001101011111000010011010,0.7
24,10111110101111001000101100001000111110010011000010,0.7
25,00111101001010111011100011110000001001101000101010,0.7
26,10111110101111001000101100001000111110010011000010,0.7
27,00110000001010000000000100001101011111000010011010,0.7
28,10011001101010101000001100001000111110010011000010,0.7
29,00110000001010000000000100001101011111000010011010,0.7
30,10111110101111001000101100001000111110010011000010,0.7
31,01010100011000101000001100101101011100001111001110,0.7
32,00111101010100111010111001100001110010010100101001,0.7
33,10011001101010101000001100001000111100100101010010,0.7
34,10011001101010101000001100001000111110010011000010,0.7
35,10011001101010101000001100001000111110010011000010,0.7
36,00110000001010000000000100101101011100001111001110,0.7
37,01100000001100111001100001010101100000101100011101,0.7
38,00110000001010000000000100101101011100001111001110,0.7
39,00110000001010000000000100101101011100001111001110,0.7
40,01010100011000101000001100111101011010000110110010,0.68
41,00001111100010001111010001010110101000111010101000,0.68
42,00110111000110010001100000001101011111000010011010,0.68
43,10111111000100001010001001011100110011100101010001,0.68
44,10111111000100001010001001011100110011100101010001,0.68
45,11100100100011101000100001000101000011011001000110,0.68
46,00110000001010000000000100100101011100101001000011,0.68
47,10110110110001001101111000101101011100001111001110,0.68
48,10011001101010101000001100101010011110111001010010,0.68
49,11100100100011101000100000000011111001000001100110,0.68
50,00110000001010000000000100100101011100101001000011,0.68
51,11100100100011101000100000011111010010000000100110,0.68
52,10111111000100001010001001011100110011100101010001,0.68
53,01100000001100111001100001011100110011100101010001,0.68
54,00111101001010111011100011101111111111111111000000,0.68
55,00111101010000111010111001110111100101001100011011,0.68
56,11100100100011101000100001000101000011011001000110,0.68
57,11100100100011101000100010101010011110111001010010,0.68
58,00110111000110010001100001010101100000101100011101,0.68
59,00100111111010110010011001010110101000111010101000,0.68
60,00100111111010110010011001000101000011011001000110,0.66
61,00110111000110010001100001110000001001101000101010,0.66
62,00111001111011111011010001010101100000101100011101,0.66
63,11110100011100101011100011100001110010010100101001,0.66
64,00110111101001010000100100000001010001101110101000,0.66
65,11100101000001001001101000100101011100101001000011,0.66
66,10001011010010111010101100001101011111000010011010,0.66
67,00101101010000100001010010001101011111000010011010,0.66
68,00111001111011111011010000101101011100001111001110,0.66
69,00111101001010111011100010010111111010101100000100,0.66
70,11100100100011101000100001011100110011100101010001,0.66
71,00111011101001111100000001010110101000111010101000,0.66
72,00100111111010110010011000001101011111000010011010,0.66
73,01100010110010001100100101100001110010010100101001,0.66
74,00101101010000100001010010001101011111000010011010,0.66
75,10001011010010111010101100001101011111000010011010,0.66
76,00110111101001010000100100000001010001101110101000,0.66
77,00101101010000100001010010101101011100001111001110,0.66
78,00111101001010111011100011010101100000101100011101,0.66
79,10111100111010101001011100011000110110000100100011,0.66
80,10101100001111001000101010101010011110111001010010,0.66
81,00000110011001101010100000010000110100100100011011,0.66
82,01100000001100111001100000101101011100001111001110,0.66
83,00111001111011111011010001010101100000101100011101,0.66
84,01010100011000101000001100001000111110010011000010,0.66
85,10001011010010111010101100001101011111000010011010,0.66
86,00100111110000111111001110000011001011000100101011,0.66
87,01100000001100111001100000001101011111000010011010,0.66
88,10111111000100001010001000001000111110010011000010,0.66
89,11100100100011101000100001100001110010010100101001,0.66
90,10001011010010111010101100001101011111000010011010,0.66
91,00101101010000100001010010001101011111000010011010,0.66
92,00101101010000100001010010001101011111000010011010,0.66
93,00100111111010110010011000001101011111000010011010,0.66
94,11100100100011101000100001100001110010010100101001,0.66
95,11100100100011101000100001010110101000111010101000,0.66
96,00110111101001010000100100001101011111000010011010,0.66
97,00110000001010000000000101101111111111111111000000,0.66
98,01001110000010101101100110100101011100101001000011,0.66
99,00111001111011111011010000001101011111000010011010,0.66
