index,genome,fitness
0,10110001110100110000010110100010100011010001010101,0.78
1,10110001110100110000010110100010100011010001010101,0.78
2,10110001110100110000010110100010100011010001010101,0.78
3,10110001110100110000010110100010100011010001010101,0.78
4,10110001110100110000010110100010100011010001010101,0.78
5,10110001110100110000010110100010100011010001010101,0.78
6,10110001110100110000010110100010100011010001010101,0.78
7,10110001110100110000010110100010100011010001010101,0.78
8,10110001110100110000010110100010100011010001010101,0.78
9,10110001110100110000010110100010100011010001010101,0.78
10,10110001110100110000010110100010100011010001010101,0.78
11,10110001110100110000010110100010100011010001010101,0.78
12,10110001110100110000010110100010100011010001010101,0.78
13,10110001110100110000010110100010100011010001010101,0.78
14,10110001110100110000010110100010100011010001010101,0.78
15,10110001110100110000010110100010100011010001010101,0.78
16,10110001110100110000010110100010100011010001010101,0.78
17,10110001110100110000010110100010100011010001010101,0.78
18,10110001110100110000010110100010100011010001010101,0.78
19,10110001110100110000010110100010100011010001010101,0.78
20,10110001110100110000010110100010100011010001010101,0.78
21,10110001110100110000010110100010100011010001010101,0.78
22,10110001110100110000010110100010100011010001010101,0.78
23,10110001110100110000010110100010100011010001010101,0.78
24,10110001110100110000010110100010100011010001010101,0.78
25,10110001110100110000010110100010100011010001010101,0.78
26,10110001110100110000010110100010100011010001010101,0.78
27,10110001110100110000010110100010100011010001010101,0.78
28,10110001110100110000010110100010100011010001010101,0.78
29,10110001110100110000010110100010100011010001010101,0.78
30,10110001110100110000010110100010100011010001010101,0.78
31,10110001110100110000010110100010100011010001010101,0.78
32,10110001110100110000010110100010100011010001010101,0.78
33,10110001110100110000010110100010100011010001010101,0.78
34,10110001110100110000010110100010100011010001010101,0.78
35,10110001110100110000010110100010100011010001010101,0.78
36,10110001110100110000010110100010100011010001010101,0.78
37,10110001110100110000010110100010100011010001010101,0.78
38,10110001110100110000010110100010100011010001010101,0.78
39,10110001110100110000010110100010100011010001010101,0.78
40,10110001110100110000010110100010100011010001010101,0.78
41,10110001110100110000010110100010100011010001010101,0.78
42,10110001110100110000010110100010100011010001010101,0.78
43,10110001110100110000010110100010100011010001010101,0.78
44,10110001110100110000010110100010100011010001010101,0.78
45,10110001110100110000010110100010100011010001010101,0.78
46,10110001110100110000010110100010100011010001010101,0.78
47,10110001110100110000010110100010100011010001010101,0.78
48,10110001110100110000010110100010100011010001010101,0.78
49,10110001110100110000010110100010100011010001010101,0.78
50,10110001110100110000010110100010100011010001010101,0.78
51,10110001110100110000010110100010100011010001010101,0.78
52,10110001110100110000010110100010100011010001010101,0.78
53,10110001110100110000010110100010100011010001010101,0.78
54,10110001110100110000010110100010100011010001010101,0.78
55,10110001110100110000010110100010100011010001010101,0.78
56,10110001110100110000010110100010100011010001010101,0.78
57,10110001110100110000010110100010100011010001010101,0.78
58,10110001110100110000010110100010100011010001010101,0.78
59,10110001110100110000010110100010100011010001010101,0.78
60,10110001110100110000010110100010100011010001010101,0.78
61,10110001110100110000010110100010100011010001010101,0.78
62,10110001110100110000010110100010100011010001010101,0.78
63,10110001110100110000010110100010100011010001010101,0.78
64,11010011011000100010010000100010100011010001010101,0.78
65,10110001110100110000010110100010100011010001010101,0.78
66,10110001110100110000010110100010100011010001010101,0.78
67,10110001110100110000010110100010100011010001010101,0.78
68,10110001110100110000010110100010100011010001010101,0.78
69,10110001110100110000010110100010100011010001010101,0.78
70,11010011011000100010010010100010100011010001010101,0.76
71,11010011011000100010010010100010100011010001010101,0.76
72,11010011011000100010010010100010100011010001010101,0.76
73,11010011011000100010010010100010100011010001010101,0.76
74,11010011011000100010010010100010100011010001010101,0.76
75,11010011011000100010010010100010100011010001010101,0.76
76,11010011011000100010010010100010100011010001010101,0.76
77,11010011011000100010010010100010100011010001010101,0.76
78,11010011011000100010010010100010100011010001010101,0.76
79,11010011011000100010010010100010100011010001010101,0.76
80,11010011011000100010010010100010100011010001010101,0.76
81,10110001110100110000010110100010000011010001010101,0.76
82,11010011011000100010010010100010100011010001010101,0.76
83,00001110111000110010000110100100001001111101010101,0.76
84,11010011011000100010010010100010100011010001010101,0.76
85,11010011011000100010010010100010100011010001010101,0.76
86,11010011011000100010010010100010100011010001010101,0.76
87,11010011011000100010010010100010100011010001010101,0.76
88,11010011011000100010010010100010100011010001010101,0.76
89,11010011011000100010010010100010100011010001010101,0.76
90,11010011011000100010010010100010100011010001010101,0.76
91,00001110111000110010000110100100001001111101010101,0.76
92,11010011011000100010010010100010100011010001010101,0.76
93,11010011011000100010010010100010100011010001010101,0.76
94,11010011011000100010010010100010100011010001010101,0.76
95,11010011011000100010010010100010100011010001010101,0.76
96,11010011011000100010010010100010100011010001010101,0.76
97,11010011011000100010010010100010100011010001010101,0.76
98,00001110111000110010000110100100001001111101010101,0.76
99,11010011011000100010010010100010100011010001010101,0.76
