index,genome,fitness
0,11100100100011101000100000001101011111000010011010,0.76
1,11100100100011101000100000001101011111000010011010,0.76
2,11100100100011101000100000001101011111000010011010,0.76
3,00110111101001010000100101010110101000111010101000,0.72
4,00000110011001101010100001100001110010010100101001,0.72
5,00111101001010111011100010001101011111000010011010,0.72
6,00111101010100111010111000101101011100001111001110,0.72
7,11100100100011101000100001101101100011001100100110,0.7
8,10101100001111001000101010100101011100101001000011,0.7
9,10111111000100001010001000001101011111000010011010,0.7
10,10111110101111001000101100001000111110010011000010,0.7
11,00111101001010111011100011110000001001101000101010,0.7
12,10111110101111001000101100001000111110010011000010,0.7
13,00110000001010000000000100001101011111000010011010,0.7
14,10011001101010101000001100001000111110010011000010,0.7
15,00110000001010000000000100001101011111000010011010,0.7
16,10111110101111001000101100001000111110010011000010,0.7
17,01010100011000101000001100101101011100001111001110,0.7
18,00111101010100111010111001100001110010010100101001,0.7
19,01010100011000101000001100111101011010000110110010,0.68
20,00001111100010001111010001010110101000111010101000,0.68
21,00110111000110010001100000001101011111000010011010,0.68
22,10111111000100001010001001011100110011100101010001,0.68
23,10111111000100001010001001011100110011100101010001,0.68
24,11100100100011101000100001000101000011011001000110,0.68
25,00110000001010000000000100100101011100101001000011,0.68
26,10110110110001001101111000101101011100001111001110,0.68
27,10011001101010101000001100101010011110111001010010,0.68
28,11100100100011101000100000000011111001000001100110,0.68
29,00110000001010000000000100100101011100101001000011,0.68
30,11100100100011101000100000011111010010000000100110,0.68
31,10111111000100001010001001011100110011100101010001,0.68
32,01100000001100111001100001011100110011100101010001,0.68
33,00100111111010110010011001000101000011011001000110,0.66
34,00110111000110010001100001110000001001101000101010,0.66
35,00111001111011111011010001010101100000101100011101,0.66
36,11110100011100101011100011100001110010010100101001,0.66
37,00110111101001010000100100000001010001101110101000,0.66
38,11100101000001001001101000100101011100101001000011,0.66
39,10001011010010111010101100001101011111000010011010,0.66
40,00101101010000100001010010001101011111000010011010,0.66
41,00111001111011111011010000101101011100001111001110,0.66
42,00111101001010111011100010010111111010101100000100,0.66
43,11100100100011101000100001011100110011100101010001,0.66
44,00111011101001111100000001010110101000111010101000,0.66
45,00100111111010110010011000001101011111000010011010,0.66
46,01100010110010001100100101100001110010010100101001,0.66
47,00101101010000100001010010001101011111000010011010,0.66
48,10001011010010111010101100001101011111000010011010,0.66
49,00110111101001010000100100000001010001101110101000,0.66
50,00101101010000100001010010101101011100001111001110,0.66
51,00111101001010111011100011010101100000101100011101,0.66
52,10111100111010101001011100011000110110000100100011,0.66
53,10101100001111001000101010101010011110111001010010,0.66
54,00000110011001101010100000010000110100100100011011,0.66
55,01100000001100111001100000101101011100001111001110,0.66
56,00111001111011111011010001010101100000101100011101,0.66
57,01010100011000101000001100001000111110010011000010,0.66
58,00101110100101110110111110001101011111000010011010,0.64
59,00100111110000111111001110011110001011010010101011,0.64
60,10111111000100001010001000101010011110111001010010,0.64
61,10001011010010111010101100100101011100101001000011,0.64
62,00110000001010000000000100101010011110111001010010,0.64
63,01001110000010101101100110001000111100100101010010,0.64
64,00101101010000100001010011100001110010010100101001,0.64
65,00110111101001010000100101100001110010010100101001,0.64
66,11100101000001001001101000001000111110010011000010,0.64
67,00001111100010001111010001110100101011001001011001,0.64
68,10001011010010111010101101110100101011001001011001,0.64
69,10111110101111001000101101011100110011100101010001,0.64
70,00011111100010001111010001010101100000101100011101,0.64
71,10111100111010101001011101011100110011100101010001,0.64
72,10110110110001001101111001010101100000101100011101,0.64
73,10111110100001111101100111010101100000101100011101,0.64
74,10111110100001111101100110000001010001101110101000,0.64
75,11110001111110100111110000000001010001101110101000,0.64
76,00100111111010110010011000011111100100100111010001,0.64
77,11110100111001111111010111010101100000101100011101,0.64
78,01001110000010101101100111101111111111111111000000,0.64
79,11100100100011101000100011110111100101001100011011,0.64
80,00011111111111111000110000001000111100100101010010,0.64
81,01010100011000101000001100001010011101010111010011,0.64
82,00101110100101110110111110101101011100001111001110,0.64
83,01111001001011110000000010111101011010000110110010,0.64
84,10101010001000111101000011100001110010010100101001,0.64
85,00110000001010000000000101010110101000111010101000,0.64
86,00100111111010110010011001101101100011001100100110,0.64
87,10111110100001111101100110001000111100100101010010,0.64
88,00111001111011111011010001110111100101001100011011,0.64
89,01100010110010001100100101100111100101001100011011,0.64
90,01100010110010001100100100001000111100100101010010,0.64
91,01100000001100111001100000111101011010000110110010,0.64
92,00110111101001010000100100010111111010101100000100,0.64
93,01101100011100000001100111010101100000101100011101,0.62
94,10111100111010101001011100010111111010101100000100,0.62
95,01110011011100111001010000000011001011000100101011,0.62
96,00110111101001010000100100001000111110010011000010,0.62
97,00000100010001001011100111000000101111011110011101,0.62
98,00110000001010000000000100011111010010000000100110,0.62
99,00111101010100111010111000110000110100100100011011,0.62
