index,genome,fitness
0,11110100100011101000101000101101011101001111001110,0.82
1,11110100100011101000101000101101011101001111001110,0.82
2,11110100100010101000100000101101011101001111001110,0.82
3,11110100100011101000100000101101011101001111000110,0.82
4,11110100100010101000100000101101011101001111001110,0.82
5,11110100100011101000101000101101011101001111001110,0.82
6,11110100100011101000101000101101011100000111001110,0.82
7,11110100100010101000100000101101011100000111001110,0.82
8,11110100100010101000100000101101011101001111001110,0.82
9,11110100100010101000100000101101011100000111001110,0.82
10,11110100100010101000100000101101011101001111001110,0.82
11,11110100100010101000100000101101011101001111001110,0.82
12,11110100100011101000101000101101011101001111001110,0.82
13,11110100100010101000100000101101011101001111001110,0.82
14,11110100100010101000100000101101011101001111001110,0.82
15,11110100100010101000100000101101011100000111001110,0.82
16,11110100100010101000100000101101011100000111001110,0.82
17,11110100100010101000100000101101011101001111001110,0.82
18,11110100100010101000100000101101011100000111001110,0.82
19,11110100100010101000100000101101011100000111001110,0.82
20,11110100100010101000100000101101011101001111001110,0.82
21,11110100100010101000100000101101011101001111001110,0.82
22,11110100100010101000100000101101011100000111001110,0.82
23,11110100100011101000100000101101011111001111001110,0.82
24,11110100100010101000100000101101011101001111001110,0.82
25,11110100100010101000100000101101011101001111001110,0.82
26,11110100100011101000100000101101011101001111001110,0.8
27,11100100100010101000100000101101011101001111001110,0.8
28,11110100100011101000100000101101011100000111001110,0.8
29,11110100100010101000100000101101011100001111001110,0.8
30,11110100100010101000100000001101011111000010011010,0.8
31,11110100100011101000100000101101011101001111001110,0.8
32,11110100100011101000101000001101011111000010011010,0.8
33,10100100100011101000100000101101011101001111001110,0.8
34,11110100100011101000100000101101011101001111001110,0.8
35,11110100100011101000100000101101011100000111001110,0.8
36,11100100100010101000100000101101011101001111001110,0.8
37,11110100100011101000100000101101011101001111001110,0.8
38,11110100100011101000100000101101011101001111001110,0.8
39,11100100100010101000100000101101011101001111001110,0.8
40,11100100100010101000100000101101011101001111001110,0.8
41,11100100100010101000100000101101011101001111001110,0.8
42,11110100100010101000100000001101011111000010011010,0.8
43,11100100100010101000100000101101011100000111001110,0.8
44,11110100100010101000100000001101011111000010011010,0.8
45,11100100100010101000100000101101011101001111001110,0.8
46,11110100100011101000100000101101011101001111001110,0.8
47,11110100100011101000100000101101011100000111001110,0.8
48,11110100100011101000100000101101011101001111001110,0.8
49,11110100100011101000100000101101011101001111001110,0.8
50,11110100100011101000100000101101011101001111001110,0.8
51,11110100100011101000100000101101011100000111001110,0.8
52,11110100100011101000100000101101011101001111001110,0.8
53,11110100100011101000101000001101011111000010011010,0.8
54,11110100100011101000101000001101011111000010011010,0.8
55,11110100100011101000100000101101011101001111001110,0.8
56,11110100100010101000100000001101011111000010011010,0.8
57,11110100100011101000100000101101011100000111001110,0.8
58,11110100100011101000100000101101011101001111001110,0.8
59,11110100100011101000100000101101011100000111001110,0.8
60,11110100100010101000100000101101011100001111001110,0.8
61,11100100100010101000100000101101011101001111001110,0.8
62,11100100100010101000100000101101011101001111001110,0.8
63,11110100100011101000100000101101011101001111001110,0.8
64,11110100100011101000100000101101011100000111001110,0.8
65,11110100100011101000100000101101011101001111001110,0.8
66,11110100100011101000101000101101011100001111001110,0.8
67,11100100100010101000100000101101011100000111001110,0.8
68,11110100100011101000100000101101011101001111001110,0.8
69,11100100100010101000100000101101011101001111001110,0.8
70,11100100100010101000100000101101011101001111001110,0.8
71,11110100100011101000100000101101011100000111001110,0.8
72,11110100100011101000100000101101011101001111001110,0.8
73,11110100100011101000101000001101011111000010011010,0.8
74,11110100100011101000100000101101011101001111001110,0.8
75,11100100100010101000100000101101011101001111001110,0.8
76,11100100100010101000100000101101011101001111001110,0.8
77,11100100100010101000100000101101011100000111001110,0.8
78,11110100100010101000100000001101011111000010011010,0.8
79,11110100100011101000100000101101011101001111001110,0.8
80,11110100100010101000100000001101011111000010011010,0.8
81,11100100100010101000100000101101011101001111001110,0.8
82,11110100100011101000100000101101011101001111001110,0.8
83,11110100100010101000100000001101011111000010011010,0.8
84,11110100100011101000101000001101011111000010011010,0.8
85,10100100100011101000100000101101011101001111001110,0.8
86,11100100100010101000100000101101011101001111001110,0.8
87,11110100100011101000101000101101011100001111001110,0.8
88,11100100100010101000100000101101011101001111001110,0.8
89,11110100100011101000100000101101011101001111001110,0.8
90,10100100100011101000100000101101011101001111001110,0.8
91,11110100100011101000100000101101011101001111001110,0.8
92,11100100100010101000100000101101011101001111001110,0.8
93,11100100100010101000100000101101011101001111001110,0.8
94,11110100100011101000100000101101011101001111001110,0.8
95,11100100100010101000100000101101011101001111001110,0.8
96,11110100100011101000100000101101011101001111001110,0.8
97,11110100100010101000100000001101011111000010011010,0.8
98,10100100100011101000100000101101011100000111001110,0.8
99,11110100100011101000101000101101011100001111001110,0.8
