index,genome,fitness
0,00100111111010110010011001000101000011011001000110,0.66
1,00111101001010111011100010111101111000110110011110,0.6
2,11000011110110111111011010001110111110110010100111,0.46
3,11011101000100001001100000001100001011111010100100,0.56
4,10001011010010111010101101111100101111011011101101,0.54
5,00010110110011101000101101010010100010101011010011,0.56
6,01000100001100001001100111101111100110111010011001,0.54
7,10011110100001111101100110111110100010011110111101,0.56
8,01010100011000101000001100111101011010000110110010,0.68
9,01101010111000000111101100101101000010010011101101,0.5
10,01010011011110111011101100011110101111000011100100,0.5
11,11100000011011100010110000010100110101110011001001,0.54
12,00001000010001001001000110010110110110101011011110,0.46
13,11110111110010111010011111001111101100100011101111,0.5
14,10010010001101111000101100001001010100100000110010,0.56
15,01101100011100000001100111010101100000101100011101,0.62
16,01100010110010001100100101011111011110100110101110,0.58
17,11101101110001001000011101001011111010111110101011,0.5
18,00101110100101110110111110001101011111000010011010,0.64
19,10111110101111001000101101100001110010010100101001,0.6
20,00011100110101101101111101001011111100111111010100,0.54
21,00011110111001010001111011000100110001011001101010,0.5
22,10011001110011010111001000000010011110110001000001,0.52
23,11100100100011101000100001101101100011001100100110,0.7
24,11000001000100111101101100111110011010010001010110,0.54
25,01001110000010101101100111110111100101001100011011,0.58
26,11100010011011110111101101110110000110000101110000,0.52
27,11110101011100101101111101000111011010011101101110,0.54
28,11110001111110100111110000101101011100001111001110,0.6
29,00101010011000000110001000011111100100100111010001,0.58
30,11010100111101011111000010001110010001011001011010,0.52
31,10101111001000100100011001011000111100011010001011,0.54
32,10011001101010101000001100000001111010111111011110,0.6
33,00110111000110010001100001110000001001101000101010,0.66
34,10010001100011110011011000000101110000101111101111,0.54
35,01000111111011000101101110100101001100001111101001,0.56
36,11001110001010100101000001001110101101011100001010,0.54
37,10010110111101100010011001111100010100110110001110,0.54
38,11001110000100100100110001010111011110001010101111,0.54
39,11011111111001100000000100010000110011100011010001,0.54
40,11111011010001111101000011100001001001010000011101,0.58
41,00010111000110111111000000011000110110000100100011,0.6
42,10111100111010101001011100010111111010101100000100,0.62
43,01011011000010110100001111011101101110010100100110,0.56
44,11110100011100101011100010000011110011111110110001,0.6
45,01010110010000100111000110110100101001110001001101,0.58
46,10101010001000111101000010001101011010100011111001,0.54
47,00000111100101101000001111101101000100110001001101,0.58
48,00001001100011100110111111000110111001000110110001,0.52
49,00101101010000100001010011011010000000001000110011,0.58
50,01110011011100111001010000000011001011000100101011,0.62
51,10010001001111001010000110100101011100101001000011,0.56
52,01001110000001010110001100100001110111010110000000,0.56
53,11101000010101101101100100001010010110111010101101,0.5
54,00010110111000011100010111101111100110101001010110,0.5
55,01110101000110011100110110111101111001001001101110,0.58
56,10111111011100100011000010101001101111000011101011,0.56
57,01010101000100100110001000100010100111001100001010,0.58
58,11100000001011110110000111011100110011100101010001,0.58
59,11100101000001001001101001110100101011001001011001,0.58
60,00001111100010001111010001010110101000111010101000,0.68
61,01111001001011110000000010000011111001000001100110,0.58
62,00110111101001010000100100001000111110010011000010,0.62
63,00110010011111000111011110010110000101111101011001,0.52
64,00111001111011111011010000000001010001101110101000,0.58
65,00010110110101100110101111011011000101101010111010,0.54
66,01110110011010101011110111100001101010101011010010,0.52
67,00111011101001111100000001011110011100010101010110,0.6
68,01100010110010001110000100010100001100110011010011,0.58
69,00011111111111111000110000100010000110000101011011,0.6
70,00000100010001001011100111000000101111011110011101,0.62
71,11100010001001010010111010100001010001111100000001,0.52
72,00100111110000111111001110011110001011010010101011,0.64
73,01010101011100011011011011010011010010110010011001,0.6
74,00110000001010000000000100011111010010000000100110,0.62
75,00111101010100111010111000110000110100100100011011,0.62
76,11000110011100110010101110111001111100010110111001,0.58
77,10010101011110111111101100000110111000101101000100,0.6
78,11100000001011100111010001001001101000001111110101,0.58
79,11001100000101011100000000010001010010100100111100,0.58
80,01100000001100111001100001100100111110000011010100,0.58
81,11000001000101111011111100011110100000011000010111,0.5
82,11001110011111000010101110001011111000010101100110,0.5
83,00010010110000001111101111000101100111001110000111,0.58
84,00010100011011010000010100100111110111111101110011,0.54
85,01000011111011110011101100110101111111101010000001,0.5
86,10111111000100001010001000101010011110111001010010,0.64
87,10110110110001001101111000110101101010001101101111,0.58
88,10101110010011011001110010011110111111111101000001,0.56
89,00001011010001001110011011001001100011101110001001,0.58
90,10101010110101001110010111101100011100000100100100,0.52
91,11110100111001111111010111001110100110010110011011,0.6
92,10101100011011110001001101011111101011100001001100,0.54
93,10011111100001010001001010001010011101010111010011,0.58
94,10101100001111001000101011101101010100010010011111,0.6
95,10001011010000001111000100001000111100100101010010,0.52
96,01000100011000011010100111010000100101001101010111,0.6
97,11001111110001001111101000011011010111110110111110,0.54
98,00010010100101010001111011101111111111111111000000,0.58
99,00000110011001101010100001100011101011101011110010,0.56
