index,genome,fitness
0,101000100010010111110101101011110001001000010110110011010000,0.8333333333333334
1,101000110010010111110101101011110001001001010110110011010000,0.8333333333333334
2,101000100010010111110101111011110001001001010110110011010000,0.8333333333333334
3,101000100010010111110101101011110001001000010110110011010000,0.8333333333333334
4,101000100010010111110101101011110001000010010111110111010000,0.8333333333333334
5,101000100010010111110101111011110001001001010110110011010000,0.8333333333333334
6,101000100010010111110101111011110001001001010110110011010000,0.8333333333333334
7,101000110010010111110101101011110001001001010110110011010000,0.8333333333333334
8,101000100010010111110101111011110001001001010110110011010000,0.8333333333333334
9,101000100010010111110101111011110001001001010110110011010000,0.8333333333333334
10,101000110010010111110101101011110001001001010110110011010000,0.8333333333333334
11,101000100010010111110101111011110001001001010110110011010000,0.8333333333333334
12,101000110010010111110101101011110001001001010110110011010000,0.8333333333333334
13,101000100010010111110101101011110001001000010110110011010000,0.8333333333333334
14,101000100010010111110101101011110001001000010110110011010000,0.8333333333333334
15,101000100010010111110101111011110001001001010110110011010000,0.8333333333333334
16,101000110010010101110101101011110001001000010110110011010000,0.8333333333333334
17,101000100010010111110101111011110001001001010110110011010000,0.8333333333333334
18,101000100010010111110101111011110001001001010110110011010000,0.8333333333333334
19,101000100010010111110101111011110001001001010110110011010000,0.8333333333333334
20,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
21,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
22,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
23,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
24,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
25,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
26,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
27,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
28,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
29,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
30,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
31,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
32,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
33,101000110010010111110101101011110001000010010111110111010000,0.8166666666666667
34,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
35,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
36,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
